chr	pos	Hypo.pos	EM.pos	Hyper.pos	max.p	mCstatus	meanDiff	DM.status	index	meanCov.test	meanCov.control
chr1	2220207	0	1	0	1	0	0.0063	0	5181	39	38.75
chr1	2222190	0	1	0	1	0	0.0722	0	5182	4.25	3.75
chr1	2222198	0	1	0	1	0	0	0	5183	4.25	3.75
chr1	2222207	0	1	0	1	0	0.05	0	5184	4.25	3.75
chr1	2222218	0	1	0	1	0	-0.225	0	5185	4.25	3
chr1	2222361	0	1	0	1	0	0.0311	0	5186	51.75	51.5
chr1	2222377	0	1	0	1	0	-0.0467	0	5187	52.75	51.25
chr1	2222385	0.0333	0.9667	0	0.9667	0	-0.061	0	5188	52	50.75
chr1	2222387	0	1	0	1	0	0.0118	0	5189	50.75	49.25
chr1	2222391	0.0333	0.9667	0	0.9667	0	-0.1674	0	5190	47.5	46.75
chr1	2222429	0	1	0	1	0	0.0179	0	5191	7.5	9.25
chr1	2222433	0	1	0	1	0	0.067	0	5192	7.5	9.25
chr1	2222439	0	1	0	1	0	0.0312	0	5193	7.5	9.25
chr1	2222456	0	1	0	1	0	-0.0357	0	5194	7	9.25
chr1	2222466	0	1	0	1	0	-0.0723	0	5195	7	9
chr1	2222476	0	1	0	1	0	0.0243	0	5196	6.5	8
chr1	2224174	0	1	0	1	0	0.0058	0	5197	27.5	22.75
chr1	2224211	0	1	0	1	0	0.017	0	5198	27.5	23.25
chr1	2225198	0	1	0	1	0	0.0245	0	5199	24.25	30.25
chr1	2225228	0	1	0	1	0	0.0346	0	5200	22.25	29.25
chr1	2225235	0	1	0	1	0	0.0016	0	5201	21	28.75
chr1	2225238	0	1	0	1	0	0.026	0	5202	21	28.5
chr1	2225241	0	1	0	1	0	-0.0553	0	5203	21	28.5
chr1	2225476	0	1	0	1	0	0.0408	0	5204	4.25	13.75
chr1	2225484	0	1	0	1	0	0.0161	0	5205	4.25	13.75
chr1	2225503	0	1	0	1	0	-0.0478	0	5206	4.25	13.75
chr1	2225515	0	1	0	1	0	-0.275	0	5207	3.25	12.25
chr1	2226502	0	1	0	1	0	0.0154	0	5208	10.25	12.5
chr1	2226508	0	1	0	1	0	0.0564	0	5209	10.25	12.5
chr1	2226510	0	1	0	1	0	-0.0131	0	5210	10.25	12.5
chr1	2226522	0	1	0	1	0	-0.009	0	5211	10.25	12.5
chr1	2226901	0	1	0	1	0	0.0243	0	5212	5.5	6.5
chr1	2226905	0	1	0	1	0	-0.007	0	5213	5.5	6.5
chr1	2226913	0	1	0	1	0	0.0243	0	5214	5.5	6.5
chr1	2226929	0	1	0	1	0	0.0278	0	5215	5.25	6.5
chr1	2226941	0	1	0	1	0	0.0605	0	5216	38.5	34.25
chr1	2226959	0	1	0	1	0	0.047	0	5217	34.75	30
chr1	2227045	0	1	0	1	0	0.0285	0	5218	43	44.25
chr1	2227057	0	1	0	1	0	0.0025	0	5219	43	44.75
chr1	2227060	0	1	0	1	0	0.0039	0	5220	43	44.75
chr1	2227127	0	1	0	1	0	0.0125	0	5221	4	4
chr1	2227158	0	1	0	1	0	0.0625	0	5222	4	4
chr1	2227170	0	1	0	1	0	0.0625	0	5223	4	4
chr1	2227493	0	1	0	1	0	0.0166	0	5224	63.75	86.25
chr1	2227501	0	1	0	1	0	-0.0247	0	5225	64	86.5
chr1	2227513	0	1	0	1	0	-0.0086	0	5226	64	86.5
chr1	2227518	0	1	0	1	0	-0.0065	0	5227	64	84
chr1	2227523	0	1	0	1	0	0.0188	0	5228	51.5	68
chr1	2227529	0	1	0	1	0	-0.0332	0	5229	42.75	56.75
chr1	2227531	0	1	0	1	0	0.0011	0	5230	42.5	55.75
chr1	2227542	0	1	0	1	0	0.0288	0	5231	27	33.5
chr1	2227659	0	1	0	1	0	0.0175	0	5232	74.25	64.5
chr1	2227667	0	1	0	1	0	0.0017	0	5233	74.25	65.25
chr1	2227672	0	1	0	1	0	-0.0144	0	5234	74.25	65.25
chr1	2227676	0	1	0	1	0	0.0139	0	5235	74.25	65.25
chr1	2227686	0	1	0	1	0	0.0329	0	5236	72.25	64.25
chr1	2227689	0	1	0	1	0	-0.0104	0	5237	71.5	64.25
chr1	2227759	0	1	0	1	0	-0.0013	0	5238	80.75	89.75
chr1	2227764	0	1	0	1	0	0.0019	0	5239	80.75	90
chr1	2227766	0	1	0	1	0	0.0143	0	5240	80.75	90
chr1	2227789	0	1	0	1	0	-0.007	0	5241	80.25	91
chr1	2227792	0	1	0	1	0	0.0036	0	5242	80	90
chr1	2227803	0	1	0	1	0	-0.0494	0	5243	77.5	86.75
chr1	2227827	0	1	0	1	0	0.0076	0	5244	56.5	51.75
chr1	2227840	0	1	0	1	0	-0.0214	0	5245	56.75	51.75
chr1	2227848	0	1	0	1	0	0.009	0	5246	56.75	52
chr1	2227851	0	1	0	1	0	0.0015	0	5247	56.25	52
chr1	2227862	0	1	0	1	0	0.0293	0	5248	55	52
chr1	2227918	0	1	0	1	0	0.0208	0	5249	8.25	8.25
chr1	2227930	0	1	0	1	0	0.0667	0	5250	8.25	8.25
chr1	2227935	0	1	0	1	0	0.0521	0	5251	8.25	8.25
chr1	2227945	0	1	0	1	0	-0.0312	0	5252	7.75	7.5
chr1	2227951	0	1	0	1	0	0	0	5253	5.5	4.25
chr1	2227953	0	1	0	1	0	0.0417	0	5254	3.75	3.5
chr1	2228755	0	1	0	1	0	0.0035	0	5255	15	16.75
chr1	2228769	0	1	0	1	0	0.0213	0	5256	15	16.75
chr1	2228776	0	1	0	1	0	0.0031	0	5257	15	16.75
chr1	2228792	0	1	0	1	0	0.0864	0	5258	12.25	14.75
chr1	2230889	0	1	0	1	0	-0.0621	0	5259	48.5	42.5
chr1	2230905	0	1	0	1	0	-0.0249	0	5260	48.75	42.5
chr1	2230921	0	1	0	1	0	-0.0168	0	5261	49.25	41.25
chr1	2231834	0	1	0	1	0	-0.0237	0	5262	53	40.75
chr1	2232777	0	0.9	0.1	0.9	0	0.0686	0	5263	10	13.25
chr1	2232819	0	0.9667	0.0333	0.9667	0	0.163	0	5264	10.5	12.25
chr1	2234027	0	1	0	1	0	0.0419	0	5265	8.75	10.5
chr1	2234042	0	1	0	1	0	0.0764	0	5266	8.75	10.5
chr1	2234051	0	1	0	1	0	0.08	0	5267	8.75	10.5
chr1	2234066	0	1	0	1	0	0.0833	0	5268	8.75	10
chr1	2234267	0	0.8	0.2	0.8	0	0.2468	0	5269	29.75	25.75
chr1	2234279	0	0.9667	0.0333	0.9667	0	0.0664	0	5270	30	25.75
chr1	2234379	0	0.7	0.3	0.7	0	0.3491	0	5271	29.25	35.5
chr1	2234445	0	0.9667	0.0333	0.9667	0	0.2166	0	5272	4	5.5
chr1	2234456	0	1	0	1	0	0.0417	0	5273	4	5.5
chr1	2235476	0	1	0	1	0	0.0031	0	5274	19.5	20.5
chr1	2235486	0	1	0	1	0	0.0306	0	5275	19.5	20.5
chr1	2235493	0	1	0	1	0	0.229	0	5276	19.5	20.5
chr1	2235508	0	1	0	1	0	0.1403	0	5277	18.25	19.25
chr1	2235575	0	1	0	1	0	-0.0476	0	5278	6.75	7.75
chr1	2235583	0	0.9667	0.0333	0.9667	0	0.252	0	5279	6.75	7.75
chr1	2235595	0	1	0	1	0	0.1448	0	5280	6.75	8
chr1	2235602	0	0.9667	0.0333	0.9667	0	0.2182	0	5281	6.75	8
chr1	2235609	0	1	0	1	0	0.2718	0	5282	6.75	7.25
chr1	2235620	0	1	0	1	0	-0.1208	0	5283	6	5.5
chr1	2235755	0	1	0	1	0	-0.0502	0	5284	28.25	47.75
chr1	2235823	0	1	0	1	0	-0.0579	0	5285	41.5	46.25
chr1	2235829	0.1	0.9	0	0.9	0	-0.127	0	5286	41.5	46.25
chr1	2235831	0.4667	0.5333	0	0.5333	0	-0.2532	0	5287	41.5	46.25
chr1	2235842	0.6	0.4	0	0.6	-1	-0.2405	0	5288	41.5	46.25
chr1	2235848	0.4667	0.4333	0.1	0.4667	-1	-0.2236	0	5289	38.75	43.5
chr1	2236170	0	1	0	1	0	0	0	5290	6.25	7.5
chr1	2236175	0	1	0	1	0	0	0	5291	6.25	7.5
chr1	2236178	0	1	0	1	0	0	0	5292	6.25	7.5
chr1	2236191	0	1	0	1	0	0	0	5293	6.25	7.5
chr1	2236193	0	1	0	1	0	-0.0278	0	5294	6.25	7.5
chr1	2236200	0	1	0	1	0	0.0833	0	5295	6	6.75
chr1	2236266	0	1	0	1	0	0.0057	0	5296	79.25	80.25
chr1	2236278	0	1	0	1	0	-0.0169	0	5297	77.5	79
chr1	2236283	0	1	0	1	0	0	0	5298	77.5	79
chr1	2236309	0	1	0	1	0	-0.0042	0	5299	73	72.75
chr1	2236677	0	1	0	1	0	-0.0442	0	5300	18.75	21
chr1	2236695	0	1	0	1	0	0.0428	0	5301	19.25	21.25
chr1	2236701	0	1	0	1	0	-0.0516	0	5302	19.25	21.25
chr1	2236722	0	0	1	1	1	0.5167	1	5303	8.75	12.25
chr1	2236724	0	0.4333	0.5667	0.5667	1	0.4554	1	5304	8	12
chr1	2237292	0	1	0	1	0	0.0601	0	5305	58.25	56.5
chr1	2237323	0	1	0	1	0	0.0031	0	5306	57.5	56
chr1	2237326	0	1	0	1	0	0.0344	0	5307	57	54.5
chr1	2237918	0.0333	0.9667	0	0.9667	0	-0.2084	0	5308	10.5	26.5
chr1	2238913	0	1	0	1	0	-0.0057	0	5309	36	32.75
chr1	2239027	0	1	0	1	0	0.0224	0	5310	8.25	11
chr1	2239061	0	1	0	1	0	-0.0222	0	5311	8.5	11
chr1	2239176	0	1	0	1	0	-0.026	0	5312	32	33.5
chr1	2239181	0	1	0	1	0	-0.0168	0	5313	32	33.5
chr1	2239183	0	1	0	1	0	-0.0098	0	5314	32	33.5
chr1	2239192	0	1	0	1	0	-0.0385	0	5315	32	33.5
chr1	2239200	0	1	0	1	0	0.0025	0	5316	32	33
chr1	2239207	0	1	0	1	0	-0.0124	0	5317	12	12.5
chr1	2239286	0	1	0	1	0	0.0347	0	5318	37	33
chr1	2239290	0	1	0	1	0	-0.0123	0	5319	37	33
chr1	2239315	0	1	0	1	0	0.0425	0	5320	33	28.75
chr1	2239320	0	1	0	1	0	0.1015	0	5321	24.75	25.75
chr1	2239333	0	1	0	1	0	-0.0444	0	5322	15	19
chr1	2239364	0	1	0	1	0	-0.0687	0	5323	27	31
chr1	2239370	0	1	0	1	0	0.0316	0	5324	27	31
chr1	2239397	0	1	0	1	0	-0.0046	0	5325	25.5	31.25
chr1	2239408	0	1	0	1	0	-0.0018	0	5326	23	30
chr1	2240232	0.0333	0.9667	0	0.9667	0	0.2476	0	5327	6	10.25
chr1	2240264	0	1	0	1	0	0	0	5328	3	6.5
chr1	2241261	0	1	0	1	0	0.3833	0	5329	2.75	3.5
chr1	2241408	0	1	0	1	0	0.0339	0	5330	27.75	32
chr1	2241430	0	1	0	1	0	0.0471	0	5331	27.75	32.5
chr1	2241447	0	1	0	1	0	-0.0239	0	5332	27	31.75
chr1	2241502	0	1	0	1	0	0.1134	0	5333	68.25	63
chr1	2241506	0	1	0	1	0	0.1256	0	5334	68.25	63
chr1	2241544	0	1	0	1	0	-0.0042	0	5335	65.5	57
chr1	2241546	0	1	0	1	0	-0.0148	0	5336	64.5	57
chr1	2243626	0.4667	0.4333	0.1	0.4667	-1	-0.3554	0	5337	42.5	42.5
chr1	2243645	0.9	0.1	0	0.9	-1	-0.4489	-1	5338	43.5	42.25
chr1	2243649	1	0	0	1	-1	-0.417	-1	5339	43.5	42.25
chr1	2243673	0.8667	0.0667	0.0667	0.8667	-1	-0.4052	-1	5340	31.25	35.75
chr1	2243710	0.7333	0.2667	0	0.7333	-1	-0.4468	-1	5341	20	21
chr1	2243725	0.9333	0.0667	0	0.9333	-1	-0.4929	-1	5342	20	21
chr1	2243734	0.8667	0.1333	0	0.8667	-1	-0.442	-1	5343	19.5	21
chr1	2243741	0.8667	0.1333	0	0.8667	-1	-0.4324	-1	5344	18.75	20.25
chr1	2243744	0.9333	0.0667	0	0.9333	-1	-0.7672	-1	5345	12.5	10
chr1	2243818	0	1	0	1	0	-0.235	0	5346	43.5	45.25
chr1	2243839	0.0333	0.9667	0	0.9667	0	-0.1909	0	5347	43.75	45.5
chr1	2243941	0	1	0	1	0	-0.0151	0	5348	13.75	21
chr1	2243959	0	0.9667	0.0333	0.9667	0	-0.0531	0	5349	13.75	21
chr1	2243963	0	1	0	1	0	-0.0782	0	5350	13.5	21
chr1	2244010	0.0667	0.9333	0	0.9333	0	-0.2114	0	5351	17	24.75
chr1	2244148	0	1	0	1	0	0.1435	0	5352	39	51.5
chr1	2244151	0	1	0	1	0	0.0452	0	5353	38.25	51
chr1	2244168	0	1	0	1	0	0.0773	0	5354	38.25	51
chr1	2244452	0	1	0	1	0	0.0584	0	5355	60	61
chr1	2244484	0.0333	0.7667	0.2	0.7667	0	0.1523	0	5356	59	60.5
chr1	2244494	0	0.7	0.3	0.7	0	0.2397	0	5357	57.5	58.5
chr1	2244496	0	0.9333	0.0667	0.9333	0	0.0785	0	5358	55.75	57.25
chr1	2245296	0	1	0	1	0	0.1448	0	5359	9	9.25
chr1	2245301	0	1	0	1	0	0.1599	0	5360	9.25	9.25
chr1	2245336	0	1	0	1	0	0.15	0	5361	8.25	8.25
chr1	2245342	0	1	0	1	0	0.0192	0	5362	7.75	8.25
chr1	2245785	0	1	0	1	0	0.1563	0	5363	84.75	84.75
chr1	2245792	0	0.8333	0.1667	0.8333	0	0.2088	0	5364	85.5	85.25
chr1	2245819	0.0333	0.9	0.0667	0.9	0	0.0869	0	5365	83	83.75
chr1	2245822	0.0333	0.9333	0.0333	0.9333	0	0.1527	0	5366	80.75	79.75
chr1	2245889	0.0333	0.9333	0.0333	0.9333	0	-0.2128	0	5367	3.5	5.25
chr1	2245892	0	1	0	1	0	-0.05	0	5368	3.5	5.75
chr1	2246280	0	1	0	1	0	0.1605	0	5369	11	17.25
chr1	2246293	0	1	0	1	0	-0.0023	0	5370	11	17.25
chr1	2246313	0	0.8667	0.1333	0.8667	0	0.0239	0	5371	11	16.75
chr1	2249622	0	1	0	1	0	-0.1007	0	5372	9.5	9.25
chr1	2249640	0	1	0	1	0	-0.0381	0	5373	10	9.25
chr1	2249766	0	1	0	1	0	0.1174	0	5374	65.25	67
chr1	2249831	0	0.9667	0.0333	0.9667	0	0.2487	0	5375	21.5	17
chr1	2249837	0	1	0	1	0	0.0446	0	5376	21.5	17
chr1	2250087	0	1	0	1	0	-0.2864	0	5377	3	13.5
chr1	2250446	0	1	0	1	0	-0.1146	0	5378	11	8.75
chr1	2250459	0	1	0	1	0	-0.0833	0	5379	11	8.75
chr1	2250470	0	1	0	1	0	0.0543	0	5380	11	8.75
chr1	2250474	0.0333	0.9667	0	0.9667	0	0.1107	0	5381	10	8.25
chr1	2253450	0	0.2333	0.7667	0.7667	1	0.5486	1	5382	41.5	61
chr1	2253477	0.2	0.6667	0.1333	0.6667	0	-0.05	0	5383	41.75	60.5
chr1	2253495	0.1	0.7667	0.1333	0.7667	0	0.1422	0	5384	39.75	58
chr1	2253654	0	1	0	1	0	-0.0073	0	5385	23.25	22.25
chr1	2253676	0.0333	0.9333	0.0333	0.9333	0	0.0427	0	5386	23.5	22.25
chr1	2253689	0	0.8667	0.1333	0.8667	0	0.0843	0	5387	22.5	19.75
chr1	2253757	0	1	0	1	0	-0.15	0	5388	9	6.5
chr1	2253787	0	1	0	1	0	-0.0733	0	5389	9	6.5
chr1	2256412	0.0667	0.9333	0	0.9333	0	-0.2372	0	5390	7.5	5.25
chr1	2256423	0	1	0	1	0	-0.2872	0	5391	7.5	5.25
chr1	2256426	0	1	0	1	0	-0.2473	0	5392	7.5	5.25
chr1	2256439	0	1	0	1	0	0.0634	0	5393	6.25	4
chr1	2256451	0	1	0	1	0	-0.0372	0	5394	6	3.75
chr1	2256572	0	1	0	1	0	-0.175	0	5395	8	8.25
chr1	2256611	0	1	0	1	0	0.0606	0	5396	7.5	6.5
chr1	2259362	0	0.9667	0.0333	0.9667	0	0.1224	0	5397	16.25	22.75
chr1	2259403	0.4	0.4667	0.1333	0.4667	0	-0.1302	0	5398	14	20.75
chr1	2260304	0.8667	0.1333	0	0.8667	-1	-0.547	-1	5399	28.5	23.25
chr1	2260334	0.0667	0.8	0.1333	0.8	0	0.0326	0	5400	28	24
chr1	2261382	0	0.9667	0.0333	0.9667	0	-0.1687	0	5401	5.25	5.5
chr1	2261391	0	1	0	1	0	-0.3	0	5402	5.25	5.5
chr1	2262323	0	1	0	1	0	-0.0527	0	5403	10.5	12
chr1	2262351	0	1	0	1	0	-0.0309	0	5404	9.75	12
chr1	2264714	0.0333	0.9667	0	0.9667	0	-0.1225	0	5405	6.75	7.25
chr1	2264724	0	1	0	1	0	0.0208	0	5406	5.75	6.75
chr1	2264731	0	1	0	1	0	-0.1229	0	5407	5.75	6.75
chr1	2264744	0	1	0	1	0	-0.1515	0	5408	5.5	6.75
chr1	2266678	0	1	0	1	0	0.0041	0	5409	22	17.5
chr1	2266706	0	0.9667	0.0333	0.9667	0	0.2125	0	5410	22	17.5
chr1	2266726	0	1	0	1	0	0.0175	0	5411	21	15.25
chr1	2266816	0	0.9	0.1	0.9	0	0.1	0	5412	35.5	39.5
chr1	2266829	0	0.9333	0.0667	0.9333	0	0.0372	0	5413	35.25	39.75
chr1	2266861	0.0333	0.9333	0.0333	0.9333	0	0.0599	0	5414	29.75	35.5
chr1	2266881	0	1	0	1	0	0.0332	0	5415	18	26.25
chr1	2266906	0	1	0	1	0	-0.0453	0	5416	16.75	25.25
chr1	2266912	0	1	0	1	0	0.0541	0	5417	14.75	23
chr1	2266927	0	1	0	1	0	0.0171	0	5418	6.5	12.25
chr1	2268124	0	1	0	1	0	0.0456	0	5419	9.75	8
chr1	2269294	0.0333	0.9667	0	0.9667	0	-0.3002	0	5420	5.5	6
chr1	2269306	0	1	0	1	0	-0.0555	0	5421	5	5.5
chr1	2269311	0	1	0	1	0	-0.0682	0	5422	5	5.5
chr1	2269791	0	1	0	1	0	0.0011	0	5423	16	18.75
chr1	2269805	0	1	0	1	0	-0.0298	0	5424	16	19.25
chr1	2269807	0	1	0	1	0	-0.0212	0	5425	16	19.25
chr1	2269826	0	1	0	1	0	-0.0196	0	5426	16	19.25
chr1	2272824	0	1	0	1	0	-0.0267	0	5427	29	28
chr1	2272850	0	1	0	1	0	-0.0325	0	5428	28.75	28.25
chr1	2274762	0	1	0	1	0	0.0641	0	5429	50.75	58.5
chr1	2274775	0	1	0	1	0	0.0231	0	5430	51	59
chr1	2274781	0	1	0	1	0	-0.0142	0	5431	51	59.5
chr1	2274853	0	1	0	1	0	0.0833	0	5432	7	7.25
chr1	2274975	0	1	0	1	0	-0.0501	0	5433	25	23.25
chr1	2274984	0.0333	0.9667	0	0.9667	0	-0.1149	0	5434	25	23.25
chr1	2276312	0	1	0	1	0	-0.0331	0	5435	39.5	52.5
chr1	2276324	0	1	0	1	0	0.0607	0	5436	39.5	52.75
chr1	2276349	0	1	0	1	0	0.0062	0	5437	32.5	45.25
chr1	2276575	0.0333	0.9667	0	0.9667	0	-0.0372	0	5438	34.5	36.5
chr1	2276584	0.0333	0.9667	0	0.9667	0	-0.0414	0	5439	35	36.5
chr1	2276611	0	1	0	1	0	-0.0075	0	5440	33.75	36
chr1	2276624	0.0333	0.9667	0	0.9667	0	-0.2459	0	5441	14.25	14.25
chr1	2276970	0	1	0	1	0	-0.005	0	5442	31.5	42.25
chr1	2276987	0	1	0	1	0	-0.0285	0	5443	31.75	42.25
chr1	2277043	0	1	0	1	0	-0.054	0	5444	54	43.75
chr1	2277077	0	1	0	1	0	-0.0035	0	5445	53.5	43
chr1	2277154	0	1	0	1	0	0.0325	0	5446	37.75	40.5
chr1	2277168	0	1	0	1	0	-0.033	0	5447	38.75	41
chr1	2277808	0	1	0	1	0	-0.0136	0	5448	12.25	10.75
chr1	2277951	0	0.9667	0.0333	0.9667	0	0.1415	0	5449	9.75	13.25
chr1	2277975	0	1	0	1	0	0.0504	0	5450	9.75	13.25
chr1	2278000	0	1	0	1	0	-0.0031	0	5451	67.25	67
chr1	2278011	0	1	0	1	0	-0.0217	0	5452	59.25	58
chr1	2278025	0	1	0	1	0	-0.0018	0	5453	59.5	58
chr1	2278027	0	1	0	1	0	0.0318	0	5454	59.25	58
chr1	2278042	0	1	0	1	0	-0.0109	0	5455	57.5	57
chr1	2278094	0	1	0	1	0	0.0232	0	5456	9.25	10.25
chr1	2278233	0	1	0	1	0	-0.0603	0	5457	30.5	39.5
chr1	2278257	0	1	0	1	0	-0.0689	0	5458	30.75	39.75
chr1	2278265	0	1	0	1	0	-0.0222	0	5459	30.75	40.25
chr1	2278277	0.0667	0.9333	0	0.9333	0	0.1233	0	5460	30.5	40
chr1	2280002	0	1	0	1	0	0.025	0	5461	18.25	12.5
chr1	2280006	0	1	0	1	0	-0.0217	0	5462	18.25	12.5
chr1	2280012	0	1	0	1	0	0.0448	0	5463	18.25	12.5
chr1	2280078	0	0.9667	0.0333	0.9667	0	0.282	0	5464	30.25	32
chr1	2280096	0	1	0	1	0	-0.0237	0	5465	30.25	32.75
chr1	2280115	0	1	0	1	0	-0.1041	0	5466	29.75	31.25
chr1	2294327	0.1333	0.8667	0	0.8667	0	-0.1979	0	5467	17.25	27.25
chr1	2294358	0.3333	0.6667	0	0.6667	0	-0.381	0	5468	17	26.75
chr1	2294372	0	1	0	1	0	0	0	5469	6.25	6.25
chr1	2296977	0	1	0	1	0	0.0223	0	5470	49.5	60
chr1	2297054	0	1	0	1	0	0.0565	0	5471	3	5
chr1	2297138	0	1	0	1	0	0.0789	0	5472	20	19
chr1	2297169	0	1	0	1	0	0.0596	0	5473	20.25	19.25
chr1	2297180	0	1	0	1	0	-0.0101	0	5474	20.25	18.75
chr1	2297656	0	1	0	1	0	0.0882	0	5475	20	22.5
chr1	2297665	0	1	0	1	0	0.0057	0	5476	20.25	22.5
chr1	2297671	0	1	0	1	0	-0.0666	0	5477	20.25	22.5
chr1	2297689	0	1	0	1	0	-0.03	0	5478	14.25	18.5
chr1	2298031	0	0.9333	0.0667	0.9333	0	0.2194	0	5479	39.25	27.25
chr1	2299277	0	1	0	1	0	0.0186	0	5480	16	20.25
chr1	2299300	0	1	0	1	0	0.0866	0	5481	16.25	20.75
chr1	2299756	0	1	0	1	0	0.1022	0	5482	20.5	22
chr1	2299776	0	1	0	1	0	0.0631	0	5483	20.5	22.75
chr1	2299799	0	0.9	0.1	0.9	0	0.2423	0	5484	12.25	16.25
chr1	2299882	0	1	0	1	0	0.0091	0	5485	76.25	81
chr1	2299894	0	1	0	1	0	-0.0202	0	5486	76.5	81.25
chr1	2299916	0	1	0	1	0	-0.0121	0	5487	72.25	79
chr1	2299919	0	1	0	1	0	-0.0149	0	5488	68.5	77
chr1	2301349	0	1	0	1	0	0.021	0	5489	18.25	19.25
chr1	2302282	0	1	0	1	0	0.0807	0	5490	7	15.5
chr1	2302287	0	0.9667	0.0333	0.9667	0	0.2127	0	5491	7	15.75
chr1	2302293	0	1	0	1	0	0.1224	0	5492	7	15.75
chr1	2303055	0	1	0	1	0	-0.0204	0	5493	11.25	13.25
chr1	2303785	0	1	0	1	0	0.2965	0	5494	9.25	13.75
chr1	2303815	0	1	0	1	0	0.0775	0	5495	8.75	13.75
chr1	2303824	0	1	0	1	0	0.1322	0	5496	8.75	13.25
chr1	2306270	0	1	0	1	0	-0.0038	0	5497	42.75	49.75
chr1	2306291	0	1	0	1	0	-0.0157	0	5498	43.25	49.75
chr1	2306294	0	1	0	1	0	0.0038	0	5499	41	47.75
chr1	2306297	0	1	0	1	0	-0.024	0	5500	38	45.75
chr1	2306302	0	1	0	1	0	0.0336	0	5501	34.5	42.75
chr1	2306312	0	1	0	1	0	-0.016	0	5502	34.75	42
chr1	2306332	0	1	0	1	0	6e-04	0	5503	27.25	33.75
chr1	2306342	0	1	0	1	0	0.0525	0	5504	27.5	34
chr1	2306345	0	1	0	1	0	-0.0187	0	5505	27.5	34
chr1	2306348	0	1	0	1	0	0.0145	0	5506	27.5	34
chr1	2306360	0	1	0	1	0	-0.0461	0	5507	27.25	34.25
chr1	2306377	0	1	0	1	0	-0.0716	0	5508	21.5	26.25
chr1	2306381	0	1	0	1	0	-0.0467	0	5509	16.25	21.25
chr1	2308697	0	1	0	1	0	0	0	5510	8.5	10.25
chr1	2308710	0	1	0	1	0	0.0417	0	5511	8.5	10.25
chr1	2308723	0	1	0	1	0	-0.1375	0	5512	7.75	9.25
chr1	2308730	0	1	0	1	0	-0.004	0	5513	7.25	9.25
chr1	2309223	0	1	0	1	0	-0.003	0	5514	12.75	7.5
chr1	2309229	0	1	0	1	0	0.0982	0	5515	12.75	7.5
chr1	2312368	0	1	0	1	0	-0.0015	0	5516	42	44.75
chr1	2312403	0	1	0	1	0	0	0	5517	41.5	42.75
chr1	2312413	0	1	0	1	0	0	0	5518	41	43.25
chr1	2312960	0	1	0	1	0	0.0033	0	5519	46.5	35
chr1	2312973	0	1	0	1	0	0	0	5520	46.75	35
chr1	2312981	0	1	0	1	0	0	0	5521	47.25	35
chr1	2312989	0	1	0	1	0	0.0033	0	5522	45.75	34.5
chr1	2312991	0	1	0	1	0	0	0	5523	45.75	34
chr1	2312997	0	1	0	1	0	0	0	5524	45	33.75
chr1	2313000	0	1	0	1	0	0	0	5525	43.5	32.5
chr1	2313006	0	1	0	1	0	0	0	5526	40.75	29.75
chr1	2313055	0	1	0	1	0	0.0022	0	5527	68.25	73.5
chr1	2313061	0	1	0	1	0	0.001	0	5528	67.5	70
chr1	2313086	0	1	0	1	0	0	0	5529	67.5	69
chr1	2313092	0	1	0	1	0	0	0	5530	66.25	67.5
chr1	2313094	0	1	0	1	0	0.0026	0	5531	65	66.25
chr1	2313166	0	1	0	1	0	0	0	5532	25.75	29.5
chr1	2313171	0	1	0	1	0	0.0054	0	5533	26	29.5
chr1	2313176	0	1	0	1	0	0	0	5534	26	29.5
chr1	2313182	0	1	0	1	0	-0.0044	0	5535	26	30
chr1	2313186	0	1	0	1	0	0	0	5536	26	30
chr1	2313190	0	1	0	1	0	0	0	5537	26	29.75
chr1	2313197	0	1	0	1	0	-0.0045	0	5538	26	29.75
chr1	2313200	0	1	0	1	0	-0.0045	0	5539	26	29.75
chr1	2313212	0	1	0	1	0	0	0	5540	17	19.25
chr1	2313316	0	1	0	1	0	-0.007	0	5541	16.75	19
chr1	2313330	0	1	0	1	0	-0.0074	0	5542	16.25	17.5
chr1	2313332	0	1	0	1	0	0	0	5543	16.25	17.5
chr1	2313336	0	1	0	1	0	0	0	5544	16.25	17.5
chr1	2313340	0	1	0	1	0	0	0	5545	11.5	15
chr1	2313346	0	1	0	1	0	0	0	5546	11.75	13.75
chr1	2313348	0	1	0	1	0	0	0	5547	10	11
chr1	2313382	0	1	0	1	0	0.0033	0	5548	83.5	74.5
chr1	2313390	0	1	0	1	0	-0.0021	0	5549	83.75	74.75
chr1	2313392	0	1	0	1	0	0.0013	0	5550	83.75	74.75
chr1	2313399	0	1	0	1	0	0	0	5551	83.75	74.75
chr1	2313407	0	1	0	1	0	0	0	5552	83.75	74.5
chr1	2313412	0	1	0	1	0	0	0	5553	83.5	73.75
chr1	2313414	0	1	0	1	0	0	0	5554	82	73
chr1	2313429	0	1	0	1	0	0	0	5555	74.25	62.75
chr1	2313453	0	1	0	1	0	-0.0125	0	5556	78.75	98.25
chr1	2313458	0	1	0	1	0	0	0	5557	79.25	98.25
chr1	2313475	0	1	0	1	0	0.0018	0	5558	79.25	98.75
chr1	2313478	0	1	0	1	0	0.0018	0	5559	78.25	94.5
chr1	2313495	0	1	0	1	0	-0.0072	0	5560	75	86.5
chr1	2313502	0	1	0	1	0	0.0028	0	5561	64.5	67.75
